Time,x,y,z,Speedbreaker,Pothole
330.462,1.5,4.48,7.31,0,0
330.528,1.14,5.01,8.5,0,0
330.594,0.27,5.09,7.89,0,0
330.656,0.91,4.71,9.08,0,0
330.719,1.18,3.91,5.9,0,0
330.782,1.73,4.14,7.86,0,0
330.852,1.73,4.9,8.54,0,0
330.921,0.57,4.33,7.7,0,0
330.991,1.31,3.6,7.5,0,0
331.064,2.72,4.56,9,0,0
331.131,1.38,4.79,7.31,0,0
331.193,0.84,4.25,8.27,0,0
331.261,2.11,4.29,7.5,0,0
331.326,1.46,4.6,7.7,0,0
331.391,1.04,4.33,8.27,0,0
331.454,1.61,4.06,8.35,0,0
331.521,1.76,3.99,7.82,0,0
331.583,1.65,4.29,7.78,0,0
331.665,0.95,4.48,7.82,0,0
331.741,1.18,3.79,6.97,0,0
331.819,1.84,4.44,8.12,0,0
331.881,0.84,4.33,7.86,0,0
331.951,1.31,4.02,8.24,0,0
332.023,2.26,4.29,8.77,0,0
332.091,1.69,4.29,7.74,0,0
332.163,1.04,4.02,7.63,0,0
332.228,1.27,3.99,8.47,0,0
332.292,0.89,3.95,9.04,0,0
332.361,0.46,3.49,7.35,0,0
332.434,0.76,3.79,8.77,0,0
332.499,0.27,4.14,8.2,0,0
332.563,-0.11,4.1,8.5,0,0
332.631,0.72,3.57,7.08,0,0
332.692,1.61,3.91,7.65,0,0
332.761,1.04,4.21,8.08,0,0
332.833,0.19,3.95,7.01,0,0
332.901,0.34,3.72,8.27,0,0
332.963,1.18,4.25,9.34,0,0
333.033,0.69,3.83,7.89,0,0
333.101,0.57,4.21,9.77,0,0
333.164,0.46,4.44,7.78,0,0
333.231,0.3,4.4,8.73,0,0
333.305,1.12,3.64,9.28,0,0
333.371,1.18,3.3,7.86,0,0
333.445,0.42,3.6,9.47,0,0
333.511,0.46,3.17,6.24,0,0
333.581,0.23,3.41,8.24,0,0
333.653,0.08,3.72,8.73,0,0
333.718,-0.27,3.49,7.16,0,0
333.782,0.04,2.96,7.12,0,0
333.851,1.31,3.38,9.58,0,0
333.923,0.69,3.21,8.24,0,0
333.988,0.91,3.26,9.66,0,0
334.053,1.12,3.79,11.14,0,0
334.121,0.27,4.52,8.01,0,0
334.182,0.3,4.25,9.23,0,0
334.251,1.46,3.76,8.54,0,0
334.314,0.3,4.52,7.74,0,0
334.381,-0.95,3.79,8.12,0,0
334.452,0.04,2.72,6.78,0,0
334.521,0.61,2.79,7.78,0,0
334.591,0.5,3.76,8.01,0,0
334.661,0.23,4.86,7.7,0,0
334.73,0.38,5.28,8.66,0,0
334.793,1.04,4.67,8.08,0,0
334.862,1.27,4.63,8.39,0,0
334.931,0.95,4.75,8.2,0,0
335.003,0.69,4.29,7.78,0,0
335.068,1.04,4.18,7.74,0,0
335.136,0.72,4.29,7.78,0,0
335.202,0.53,4.33,8.05,0,0
335.27,1.04,4.56,8.39,0,0
335.333,1.27,4.9,7.27,0,0
335.401,1.14,5.05,8.05,0,0
335.471,1.46,4.56,7.65,0,0
335.541,2.14,5.05,7.97,0,0
335.611,1.76,4.82,7.7,0,0
335.681,1.53,4.37,7.86,0,0
335.753,1.73,4.94,7.74,0,0
335.818,1.12,4.9,7.82,0,0
335.885,1.14,4.67,7.82,0,0
335.949,1.61,5.13,8.27,0,0
336.011,1.27,4.9,7.86,0,0
336.076,1.42,4.75,7.65,0,0
336.143,1.57,5.24,7.65,0,0
336.211,0.76,4.75,7.35,0,0
336.274,1.33,4.67,7.86,0,0
336.342,1.38,4.86,7.44,0,0
336.411,0.89,4.79,8.12,0,0
336.481,0.84,5.18,7.7,0,0
336.548,0.57,5.01,7.86,0,0
336.615,0.65,4.86,7.59,0,0
336.677,0.76,5.05,7.89,0,0
336.742,0.61,5.18,7.44,0,0
336.811,0.53,4.71,7.55,0,0
336.881,1.08,5.01,7.31,0,0
336.951,0.76,4.86,7.78,0,0
337.024,0.84,4.94,8.01,0,0
337.087,0.61,5.09,8.01,0,0
337.151,0.69,5.05,8.05,0,0
337.221,0.8,5.22,8.01,0,0
337.292,0.57,5.24,7.74,0,0
337.361,0.53,4.86,8.16,0,0
337.431,1.04,5.09,7.65,0,0
337.503,0.8,4.99,8.35,0,0
337.568,0.65,5.01,7.16,0,0
337.633,0.72,5.13,7.78,0,0
337.701,0.34,4.82,7.01,0,0
337.763,0.38,4.82,7.89,0,0
337.831,0.11,4.9,7.01,0,0
337.901,0.23,4.86,8.39,0,0
337.971,0.08,5.13,7.63,0,0
338.041,0.19,5.33,8.54,0,0
338.118,0.19,4.71,7.74,0,0
338.181,0.42,5.41,8.08,0,0
338.246,0.57,5.71,9.11,0,0
338.311,0.04,4.6,6.43,0,0
338.381,0.69,4.48,7.27,0,0
338.451,0.91,5.6,7.31,0,0
338.522,-0.19,4.37,7.5,0,0
338.591,1.08,4.1,7.4,0,0
338.661,1.73,5.79,9.11,0,0
338.731,0.69,5.22,7.7,0,0
338.801,1.53,4.82,8.35,0,0
338.872,1.5,5.43,7.44,0,0
338.942,0.3,4.75,7.44,0,0
339.011,0.27,4.48,7.4,0,0
339.074,0.23,4.56,6.89,0,0
339.141,0.11,4.25,8.96,0,0
339.204,0.3,3.38,9,0,0
339.271,1.04,2.53,7.16,0,0
339.343,0.95,4.14,10.5,0,0
339.408,-0.38,4.21,7.44,0,0
339.472,-0.31,3.64,9.19,0,0
339.541,1.04,3.76,8.43,0,0
339.611,0.38,3.79,8.77,0,0
339.681,1.14,3.49,8.62,0,0
339.753,1.5,3.91,7.5,0,0
339.822,0.84,3.91,7.59,0,0
339.891,1.08,3.79,9,0,0
339.961,1.57,4.48,7.63,0,0
340.034,1.04,4.67,7.59,0,0
340.106,1.18,4.82,8.05,0,0
340.171,0.99,4.71,7.78,0,0
340.243,0.38,4.02,8.35,0,0
340.308,1.12,4.56,8.01,0,0
340.371,0.61,4.6,6.66,0,0
340.441,1.42,4.63,8.43,0,0
340.511,1.14,4.21,6.63,0,0
340.583,1.5,4.25,8.39,0,0
340.647,1.65,4.4,7.46,0,0
340.712,1.23,4.86,8.47,0,0
340.781,1.33,4.56,7.63,0,0
340.853,1.46,4.48,7.63,0,0
340.921,1.08,4.33,7.16,0,0
340.993,1.23,4.37,7.7,0,0
341.059,1.27,4.25,7.16,0,0
341.122,1.5,4.6,9.11,0,0
341.191,1.69,4.67,8.01,0,0
341.263,1.8,4.82,9.15,0,0
341.327,1.8,4.71,8.73,0,0
341.392,1.5,4.48,6.74,0,0
341.461,1.5,4.71,8.16,0,0
341.525,1.18,4.21,6.32,0,0
341.59,1.31,3.87,6.82,0,0
341.654,1.99,3.83,7.04,0,0
341.714,1.99,3.91,9.11,0,0
341.781,0.76,3.49,8.16,0,0
341.853,1.65,4.99,8.81,0,0
341.922,1.04,5.6,8.27,0,0
341.991,1.65,4.25,8.62,0,0
342.062,3.21,3.72,7.63,0,0
342.131,2.41,3.95,7.63,0,0
342.201,0.84,3.95,7.63,0,0
342.271,0.5,4.25,8.66,0,0
342.341,0.19,4.1,7.59,0,0
342.411,0.3,4.86,9.23,0,0
342.482,-0.38,4.48,7.55,0,0
342.551,0.11,4.44,9.23,0,0
342.611,0.46,4.33,7.7,0,0
342.672,0.42,4.25,8.16,0,0
342.737,0.38,4.06,7.78,0,0
342.806,0.04,3.38,7.86,0,0
342.873,0.5,3.11,8.35,0,0
342.941,0.34,3.26,8.43,0,0
343.003,-0.27,3.6,8.81,0,0
343.072,-1.14,3.34,9.15,0,0
343.141,-0.93,3.76,8.77,0,0
343.213,-1.12,4.1,8.85,0,0
343.281,-2.03,3.49,8.39,0,0
343.351,-1.08,3.34,8.24,0,0
343.424,-0.72,3.26,8.08,0,0
343.488,-0.89,3.06,7.7,0,0
343.552,-0.93,3.41,9.28,0,0
343.621,-1.14,3.45,8.01,0,0
343.682,-1.18,3.64,9.96,0,0
343.751,-0.89,3.79,7.86,0,0
343.819,-1.54,3.38,9.89,0,0
343.882,-0.69,3.15,8.5,0,0
343.954,-0.99,2.98,9.81,0,0
344.017,-0.72,2.87,8.31,0,0
344.081,-0.84,2.79,8.73,0,0
344.153,-0.65,3.02,8.31,0,0
344.216,-0.69,3.02,7.63,0,0
344.281,-0.99,2.76,8.58,0,0
344.343,-0.69,2.45,7.86,0,0
344.411,-0.19,2.91,9.53,0,0
344.483,-0.93,3.26,8.77,0,0
344.548,-1.42,3.49,9.58,0,0
344.611,-0.8,3.57,9.89,0,0
344.683,-1.38,3.26,8.85,0,0
344.746,-1.23,3.21,9.58,0,0
344.827,-1.46,2.98,7.55,0,0
344.891,-1.84,3.57,10.8,0,0
344.955,-2.64,2.91,8.01,0,0
345.021,-2.22,3.15,9,0,0
345.088,-1.84,4.14,8.92,0,0
345.152,-3.45,3.17,6.89,0,0
345.221,-1.46,2.64,8.47,0,0
345.293,-0.46,2.56,9.77,0,0
345.358,-1.38,3.06,11.18,0,0
345.426,-0.99,3.34,8.35,0,0
345.492,-0.76,3.95,9.72,0,0
345.561,-3.06,3.99,7.93,0,0
345.634,-2.6,3.41,8.08,0,0
345.698,-1.88,3.02,8.43,0,0
345.763,-2.49,3.11,9.3,0,0
345.831,-2.91,2.91,9.77,0,0
345.901,-2.07,3.49,9.47,0,0
345.973,-2.79,4.21,8.81,0,0
346.039,-3.26,4.48,9.49,0,0
346.104,-2.45,3.49,9.34,0,0
346.171,-0.72,2.83,6.43,0,0
346.233,-0.23,2.49,7.89,0,0
346.301,-1.61,2.34,9.81,0,0
346.374,-1.65,2.72,12.03,0,0
346.437,-2.15,4.37,8.08,0,0
346.5,-2.6,5.79,9.11,0,0
346.571,-4.1,5.41,8.85,0,0
346.643,-2.87,5.28,8.96,0,0
346.708,-2.34,4.56,8.43,0,0
346.772,-1.95,4.21,7.89,0,0
346.841,-1.14,3.91,6.93,0,0
346.913,-0.84,3.3,7.5,0,0
346.978,-1.12,3.57,8.01,0,0
347.055,-2.11,4.44,9.23,0,0
347.125,-2.98,4.79,8.66,0,0
347.187,-2.64,5.09,9.58,0,0
347.251,-2.83,5.18,9.19,0,0
347.316,-2.6,4.79,8.73,0,0
347.382,-1.42,4.21,8.62,0,0
347.451,-0.89,4.02,8.31,0,0
347.521,-0.99,4.25,8.12,0,0
347.594,-1.14,4.1,7.7,0,0
347.658,-0.99,4.02,7.5,0,0
347.723,-1.12,4.06,7.82,0,0
347.791,-1.61,4.25,8.24,0,0
347.854,-1.92,4.29,8.96,0,0
347.921,-1.88,4.21,8.47,0,0
347.991,-1.46,4.63,9.34,0,0
348.062,-1.92,4.37,8.43,0,0
348.131,-1.18,3.53,9,0,0
348.201,0.04,3.3,8.43,0,0
348.262,0.3,3.34,9.3,0,0
348.326,-0.8,3.06,7.55,0,0
348.393,-0.11,3.3,9.08,0,0
348.464,-0.15,3.91,9.23,0,0
348.531,-1.61,3.57,9.08,0,0
348.593,-0.53,3.45,9,0,0
348.656,0.27,3.83,9.11,0,0
348.721,-0.38,3.72,8.62,0,0
348.794,0.15,3.34,8.35,0,0
348.856,0.57,2.64,7.89,0,0
348.918,1.42,2.3,8.58,0,0
348.983,1.65,1.84,8.39,0,0
349.051,0.91,1.99,9,0,0
349.122,-0.04,1.76,9.43,0,0
349.193,-0.27,1.65,9,0,0
349.256,-0.69,1.61,9.19,0,0
349.323,-0.5,1.92,10.53,0,0
349.391,-0.76,1.73,9,0,0
349.457,-0.95,1.57,10.69,0,0
349.522,0.04,1.8,8.73,0,0
349.591,-0.31,1.8,8.77,0,0
349.663,-0.38,1.5,8.69,0,0
349.728,-0.15,1.27,8.31,0,0
349.792,-0.11,0.93,8.69,0,0
349.857,0.34,1.04,9.62,0,0
349.922,-0.04,1.23,9.53,0,0
349.991,-0.08,1.42,9.58,0,0
350.087,0.15,1.5,10.08,0,0
350.152,0.08,1.95,9.66,0,0
350.216,-0.19,1.61,9.28,0,0
350.281,0.08,1.46,9.53,0,0
350.348,0.19,1.38,8.85,0,0
350.413,-0.15,1.27,8.77,0,0
350.481,-0.19,1.08,8.88,0,0
350.543,-0.23,1.12,8.24,0,0
350.612,-0.69,1.46,9.96,0,0
350.681,-0.69,1.27,9.66,0,0
350.752,-0.42,1.42,10,0,0
350.833,-0.19,1.88,10.11,0,0
350.899,-0.15,2.15,9.62,0,0
350.962,0.27,1.8,8.69,0,0
351.031,0.53,1.84,9.53,0,0
351.101,0.04,1.38,7.82,0,0
351.171,0.08,1.33,9.62,0,0
351.243,0.23,1.5,9.49,0,0
351.308,-0.27,1.61,9.81,0,0
351.373,-0.04,1.54,8.5,0,0
351.451,0.38,1.99,9.66,0,0
351.538,0.08,1.84,9.23,0,0
351.601,0.38,1.33,9.15,0,0
351.664,0.65,1.42,9.23,0,0
351.725,0.15,1.92,10.08,0,0
351.792,0.08,1.73,8.88,0,0
351.855,0.38,1.31,9.43,0,0
351.921,0.91,1.5,8.66,0,0
351.986,0.38,2.49,10.23,0,0
352.053,0.15,2.45,8.08,0,0
352.118,0.42,2.26,8.66,0,0
352.182,0.34,2.18,9.62,0,0
352.251,0.3,2.3,9.11,0,0
352.321,0.46,2.15,8.77,0,0
352.391,0.53,2.3,8.96,0,0
352.456,0.53,2.26,8.66,0,0
352.521,0.61,2.3,9.15,0,0
352.593,1.08,2.96,9.08,0,0
352.658,0.57,3.17,8.2,0,0
352.722,0.53,3.06,8.58,0,0
352.785,0.91,2.83,8.24,0,0
352.851,0.95,2.96,8.62,0,0
352.923,0.61,3.06,9.04,0,0
352.987,0.61,3.06,8.27,0,0
353.053,0.57,2.91,8.96,0,0
353.121,1.12,2.91,8.69,0,0
353.193,0.42,2.79,8.62,0,0
353.258,0.57,3.11,9.19,0,0
353.322,0.46,2.79,8.08,0,0
353.381,0.72,2.37,9.15,0,0
353.455,0.84,1.76,8.85,0,0
353.519,0.5,2.18,9.3,0,0
353.583,0.3,2.26,8.62,0,0
353.651,0.23,2.34,9.66,0,0
353.723,0.8,2.03,8.69,0,0
353.8,1.18,2.53,9.43,0,0
353.863,0.84,3.45,8.2,0,0
353.925,0.38,3.95,8.2,0,0
353.994,0.04,3.79,9.89,0,0
354.059,0.3,3.49,8.62,0,0
354.122,0.72,3.49,5.2,0,0
354.191,1.95,3.45,10.72,0,0
354.256,2.49,2.83,6.28,0,0
354.321,1.27,2.83,10.11,0,0
354.383,1.08,3.3,9.81,0,0
354.453,0.08,2.6,5.67,0,0
354.521,-0.76,2.79,9.92,0,0
354.584,1.53,2.79,7.7,0,0
354.651,2.14,3.99,8.12,0,0
354.723,1.18,2.96,9.11,0,0
354.788,0.99,2.45,7.04,0,0
354.857,-0.11,3.38,9.58,0,0
354.923,-0.53,3.49,9.23,0,0
355.001,0.57,3.45,9.28,0,0
355.062,0.99,4.21,10.5,0,0
355.142,0.38,3.68,6.66,0,0
355.208,0.76,3.99,7.89,0,0
355.271,1.46,4.52,7.04,0,0
355.337,1.61,4.52,8.88,0,0
355.402,1.69,3.99,8.62,0,0
355.471,1.18,2.91,7.25,0,0
355.533,0.95,2.41,8.31,0,0
355.601,1.31,2.53,8.54,0,0
355.662,0.72,3.21,8.88,0,0
355.73,-0.11,3.38,8.69,0,0
355.79,0.69,3.26,8.88,0,0
355.852,1.76,3.41,8.16,0,0
355.93,1.23,2.96,7.93,0,0
356,1.08,3.11,9.38,0,0
356.071,0.84,3.38,8.54,0,0
356.141,1.46,2.98,8.96,0,0
356.213,2.3,2.64,8.43,0,0
356.279,1.14,2.45,7.16,0,0
356.343,0.57,3.06,9.62,0,0
356.411,0.42,3.6,8.88,0,0
356.483,1.04,3.21,8.43,0,0
356.548,2.37,2.68,9.34,0,0
356.613,1.88,2.79,9.11,0,0
356.678,0.46,2.98,8.43,0,0
356.74,0.27,2.98,8.39,0,0
356.803,0.84,2.98,8.01,0,0
356.871,0.76,3.15,9.23,0,0
356.934,0.72,2.96,8.58,0,0
357.001,0.95,3.53,9,0,0
357.072,0.84,3.06,7.31,0,0
357.141,1.33,3.45,8.62,0,0
357.213,0.53,3.49,8.43,0,0
357.277,0.15,3.49,8.2,0,0
357.342,0.99,3.57,7.55,0,0
357.412,0.65,3.68,9.49,0,0
357.476,-0.08,3.41,6.66,0,0
357.541,-0.53,4.25,10.15,0,0
357.613,-0.34,4.06,7.65,0,0
357.678,-0.15,3.45,9.3,0,0
357.742,1.31,3.64,8.88,0,0
357.811,0.76,3.68,9,0,0
357.879,0.99,3.41,8.5,0,0
357.943,1.27,3.49,7.63,0,0
358.011,0.46,3.21,7.16,0,0
358.073,-0.93,3.99,9.34,0,0
358.135,-0.95,3.64,7.82,0,0
358.197,0.76,3.6,8.96,0,0
358.262,2.3,2.98,8.2,0,0
358.331,1.53,2.22,8.27,0,0
358.403,0.23,3.06,9.53,0,0
358.466,-0.27,4.18,8.05,0,0
358.532,-1.04,3.95,9,0,0
358.601,0.65,3.45,7.89,0,0
358.665,1.61,3.17,7.7,0,0
358.731,1.38,3.95,8.62,0,0
358.801,0.3,4.44,8.2,0,0
358.871,-0.34,4.18,8.54,0,0
358.941,1.31,3.76,7.04,0,0
359.011,1.31,3.87,9.3,0,0
359.077,0.57,4.6,7.01,0,0
359.142,0.23,5.05,5.9,0,0
359.211,0.34,4.02,11.88,0,0
359.283,1.23,3.3,6.59,0,0
359.348,0.19,4.63,10.08,0,0
359.412,0.5,3.41,7.78,0,0
359.482,-0.11,2.87,7.78,0,0
359.551,1.42,4.25,8.16,0,0
359.621,0.27,4.33,8.2,0,0
359.693,0.23,3.21,8.81,0,0
359.759,1.53,3.06,7.78,0,0
359.823,0.19,3.3,9.77,0,0
359.888,0,2.87,7.12,0,0
359.952,-0.11,3.34,8.96,0,0
360.022,-0.04,3.83,9.04,0,0
360.093,0.08,3.68,8.73,0,0
360.162,0.15,3.6,9.28,0,0
360.231,0.04,3.6,7.97,0,0
360.302,-0.34,3.53,7.78,0,0
360.372,0.08,3.6,8.27,0,0
360.444,0.11,3.49,8.35,0,0
360.508,-0.11,3.57,8.31,0,0
360.57,0.23,3.99,8.5,0,0
360.63,0.23,4.4,8.54,0,0
360.693,-0.19,3.99,8.12,0,0
360.761,0,3.87,7.86,0,0
360.83,0.27,4.1,8.39,0,0
360.892,-0.15,3.91,8.2,0,0
360.961,-0.38,3.87,8.77,0,0
361.034,-0.34,3.79,8.73,0,0
361.099,-0.5,3.41,7.93,0,0
361.172,0.15,3.83,9.11,0,0
361.241,-0.11,3.76,7.82,0,0
361.312,-0.23,3.57,8.12,0,0
361.377,-0.19,3.95,9.04,0,0
361.443,-0.57,3.79,8.69,0,0
361.51,-0.34,3.79,9.28,0,0
361.573,-0.23,3.26,7.5,0,0
361.641,0.42,3.41,9.28,0,0
361.703,0.61,3.64,8.16,0,0
361.771,-0.31,3.49,8.47,0,0
361.833,0.15,3.21,8.85,0,0
361.902,0.3,3.6,8.85,0,0
361.969,0.08,3.21,8.24,0,0
362.032,0.34,3.15,8.73,0,0
362.098,0.38,3.49,9.28,0,0
362.163,0.04,3.53,8.66,0,0
362.231,0.04,3.49,7.74,0,0
362.303,0.38,3.34,8.05,0,0
362.369,0.27,3.49,8.92,0,0
362.434,-0.19,3.34,8.31,0,0
362.501,-0.11,3.17,8.47,0,0
362.575,0.15,3.3,8.47,0,0
362.639,0.15,3.41,8.58,0,0
362.703,0.19,3.15,8.05,0,0
362.771,0.5,3.38,9.15,0,0
362.843,0.27,3.53,8.69,0,0
362.915,0.5,3.3,8.47,0,0
362.982,1.08,3.15,7.89,0,0
363.046,1.14,3.17,8.58,0,0
363.112,0.65,3.21,8.47,0,0
363.176,0.8,3.45,8.96,0,0
363.241,1.38,3.11,8.27,0,0
363.316,1.23,2.91,8.85,0,0
363.381,1.23,3.15,8.35,0,0
363.453,0.89,3.15,8.54,0,0
363.518,0.89,3.38,8.92,0,0
363.582,0.91,3.26,7.97,0,0
363.651,1.31,3.26,9,0,0
363.723,1.14,3.3,8.47,0,0
363.788,0.23,3.3,9,0,0
363.853,0.95,3.49,9.28,0,0
363.918,1.12,3.15,8.35,0,0
363.983,0.95,3.41,9.28,0,0
364.053,0.99,3.6,7.46,0,0
364.121,1.31,3.53,8.77,0,0
364.193,1.5,3.06,8.2,0,0
364.257,1.42,3.15,8.73,0,0
364.323,1.5,2.91,7.78,0,0
364.391,1.08,3.06,8.77,0,0
364.463,1.42,3.11,8.47,0,0
364.527,1.38,2.98,8.16,0,0
364.593,1.31,3.17,9.77,0,0
364.661,1.31,3.26,8.16,0,0
364.731,1.23,3.3,8.81,0,0
364.806,1.88,3.11,8.27,0,0
364.873,1.23,3.3,8.5,0,0
364.94,1.33,3.26,8.96,0,0
365.002,1.38,3.02,8.39,0,0
365.079,1.31,3.26,8.16,0,0
365.141,0.95,3.34,8.66,0,0
365.203,1.27,2.87,7.97,0,0
365.271,1.76,3.41,8.77,0,0
365.333,1.33,3.76,7.86,0,0
365.401,1.38,4.02,8.77,0,0
365.464,1.8,4.1,8.62,0,0
365.532,1.95,4.14,8.85,0,0
365.601,1.84,3.79,7.31,0,0
365.671,2.26,4.1,8.73,0,0
365.741,2.07,3.87,7.4,0,0
365.813,1.88,3.79,8.16,0,0
365.879,2.18,3.76,7.93,0,0
365.942,1.61,3.83,8.85,0,0
366.011,1.88,3.68,6.97,0,0
366.076,2.03,3.72,9.89,0,0
366.141,2.26,3.87,8.16,0,0
366.213,1.18,4.02,8.16,0,0
366.278,2.37,4.25,9.08,0,0
366.343,1.57,4.37,8.73,0,0
366.411,1.18,4.37,7.31,0,0
366.481,1.76,3.26,7.93,0,0
366.551,1.99,4.14,9.11,0,0
366.623,0.61,4.18,6.82,0,0
366.688,0.42,3.64,8.5,0,0
366.754,0.72,3.68,8.01,0,0
366.821,0.46,4.21,7.89,0,0
366.891,0.08,3.68,8.96,0,0
366.963,-0.15,3.68,8.01,0,0
367.027,-0.8,3.72,9.04,0,0
367.091,-0.84,3.57,7.59,0,0
367.161,-0.57,3.72,8.96,0,0
367.224,-0.72,3.76,8.39,0,0
367.288,-0.76,3.79,8.05,0,0
367.352,-0.95,3.45,8.16,0,0
367.416,-0.69,3.64,8.73,0,0
367.483,-0.38,3.83,8.31,0,0
367.55,-0.46,3.6,8.5,0,0
367.62,-0.53,3.72,8.85,0,0
367.685,-0.65,3.91,8.31,0,0
367.751,-0.76,3.45,8.88,0,0
367.822,-0.42,3.76,8.31,0,0
367.892,-0.53,3.91,7.82,0,0
367.962,-0.69,3.57,8.12,0,0
368.033,-0.89,4.18,8.92,0,0
368.101,-0.89,3.6,8.77,0,0
368.173,-0.27,2.83,8.27,0,0
368.238,-0.46,3.41,8.88,0,0
368.303,-1.18,4.02,8.47,0,0
368.373,-1.31,3.41,8.88,0,0
368.441,-0.46,3.11,8.47,0,0
368.513,-0.34,3.3,9.43,0,0
368.578,-0.84,3.3,8.58,0,0
368.644,-0.95,3.34,8.39,0,0
368.712,-0.57,3.6,8.24,0,0
368.775,-0.38,4.25,8.58,0,0
368.838,-0.53,4.6,8.05,0,0
368.902,-0.72,4.37,8.12,0,0
368.971,-0.31,4.29,7.55,0,0
369.043,-0.34,4.48,7.86,0,0
369.109,-0.89,4.25,7.89,0,0
369.173,-0.69,4.18,7.89,0,0
369.241,-0.69,4.4,9,0,0
369.311,-1.12,3.95,8.16,0,0
369.381,-1.14,3.49,8.88,0,0
369.463,-0.8,3.79,8.01,0,0
369.535,-1.23,3.68,8.66,0,0
369.598,-1.14,3.53,7.93,0,0
369.662,-0.89,3.53,8.77,0,0
369.731,-0.72,3.57,8.35,0,0
369.803,-0.57,3.99,8.08,0,0
369.872,-0.42,5.01,8.24,0,0
369.935,-0.76,5.09,8.39,0,0
370,-0.84,4.18,8.47,0,0
370.07,0.27,4.67,7.97,0,0
370.147,-0.42,4.6,8.39,0,0
370.212,-0.69,4.44,7.5,0,0
370.281,-0.5,4.52,7.97,0,0
370.344,-0.11,4.18,8.24,0,0
370.412,0.23,4.06,7.97,0,0
370.481,0.27,4.52,8.54,0,0
370.552,0.72,4.37,8.2,0,0
370.621,0.76,4.37,8.39,0,0
370.691,0.65,4.67,9.19,0,0
370.761,0.65,4.48,8.58,0,0
370.833,0.46,4.33,7.59,0,0
370.901,-0.31,5.01,8.47,0,0
370.963,-1.04,5.33,8.2,0,0
371.031,-0.8,4.44,7.27,0,0
371.093,-0.42,4.29,8.08,0,0
371.161,-0.08,4.99,7.97,0,0
371.226,0.08,4.44,5.9,0,0
371.291,0.72,3.91,8.62,0,0
371.355,1.08,4.37,8.16,0,0
371.421,-0.08,4.21,7.27,0,0
371.491,-0.61,4.4,9.04,0,0
371.562,-1.08,5.33,8.96,0,0
371.631,-1.14,4.75,6.93,0,0
371.704,-0.27,5.13,9.43,0,0
371.767,-0.19,5.13,7.08,0,0
371.833,-0.27,4.06,9,0,0
371.901,0.65,4.37,7.35,0,0
371.972,0.08,4.6,8.39,0,0
372.041,-0.34,4.67,7.5,0,0
372.109,-0.5,4.75,7.97,0,0
372.173,-0.23,4.56,8.08,0,0
372.241,-0.15,3.91,7.16,0,0
372.305,0.34,4.37,10.57,0,0
372.37,0.04,3.6,7.63,0,0
372.433,-1.04,2.53,9.34,0,0
372.501,-0.27,3.17,8.96,0,0
372.565,-0.57,3.87,8.2,0,0
372.629,-0.69,2.96,7.27,0,0
372.692,-0.04,2.49,8.47,0,0
372.761,0.04,2.96,8.73,0,0
372.833,-0.23,3.17,8.47,0,0
372.897,-0.04,3.45,8.96,0,0
372.962,0.46,3.99,8.54,0,0
373.033,-0.31,3.6,8.58,0,0
373.101,0,3.95,8.58,0,0
373.172,0.27,4.33,7.25,0,0
373.242,-0.15,3.95,8.88,0,0
373.31,-0.04,3.76,7.89,0,0
373.373,0.19,4.14,7.89,0,0
373.442,0.23,3.91,7.82,0,0
373.511,0.46,3.95,8.73,0,0
373.583,-0.08,4.18,7.82,0,0
373.647,-0.53,3.99,7.74,0,0
373.711,0.61,4.25,8.62,0,0
373.782,0.19,3.95,7.93,0,0
373.852,-0.42,4.14,9.49,0,0
373.923,0.3,4.44,7.93,0,0
373.992,0.19,4.21,8.96,0,0
374.062,-0.31,4.37,8.62,0,0
374.131,-0.46,3.91,6.85,0,0
374.204,-0.04,4.14,9.47,0,0
374.268,0.08,4.33,7.27,0,0
374.333,-0.53,3.68,9.23,0,0
374.406,0.69,4.18,8.01,0,0
374.469,0.8,4.52,8.16,0,0
374.532,0.69,4.02,9.28,0,0
374.596,0.53,4.18,11.69,0,0
374.66,0.65,3.83,8.27,0,0
374.732,-0.31,2.96,7.7,0,0
374.802,-0.93,5.24,10.53,0,0
374.871,-2.6,4.14,0.69,0,0
374.944,-3.76,0.72,9.47,0,0
375.008,-1.08,2.03,7.27,0,0
375.075,-1.69,4.1,6.43,0,0
375.147,-1.04,4.9,10.69,0,0
375.212,1.46,4.25,8.62,0,0
375.282,0.38,4.14,11.11,0,0
375.351,-0.65,4.1,9.72,0,0
375.422,-1.84,4.18,7.59,0,0
375.492,-2.68,3.38,8.12,0,0
375.557,-1.8,3.53,9.49,0,0
375.623,-1.61,3.45,7.08,0,0
375.691,-1.12,2.91,7.82,0,0
375.761,-0.04,2.72,8.01,0,0
375.835,-0.46,2.76,8.5,0,0
375.901,-0.38,3.02,7.74,0,0
375.972,-0.76,3.17,8.69,0,0
376.043,-1.57,3.26,9.72,0,0
376.111,-0.89,3.41,8.85,0,0
376.182,-0.89,3.38,9.62,0,0
376.257,-1.27,3.21,8.24,0,0
376.323,-0.95,3.41,8.31,0,0
376.387,-1.08,3.49,9.47,0,0
376.454,-0.93,2.91,7.31,0,0
376.521,-0.38,2.79,8.24,0,0
376.594,-0.15,2.79,8.58,0,0
376.662,-0.84,3.15,9.04,0,0
376.731,-0.65,3.02,8.35,0,0
376.803,-0.95,2.91,7.59,0,0
376.866,-1.27,3.49,9.77,0,0
