time,x-axis,y-axis,z-axis,Event1,Event2
879.96 , 6.390000000000001 , 3.14 , 7.2700000000000005,0,0
880.023 , 6.05 , 2.83 , 7.08,0,0
880.086 , 6.32 , 2.68 , 7.3500000000000005,0,0
880.15 , 6.32 , 2.91 , 6.78,0,0
880.214 , 6.62 , 2.87 , 7.3100000000000005,0,0
880.277 , 6.09 , 2.91 , 6.58,0,0
880.341 , 6.55 , 2.5300000000000002 , 7.66,0,0
880.404 , 6.2 , 2.91 , 6.7,0,0
880.467 , 6.390000000000001 , 2.87 , 7.08,0,0
880.5310000000001 , 6.390000000000001 , 2.87 , 7.3500000000000005,0,0
880.594 , 6.51 , 2.49 , 7.12,0,0
880.658 , 6.890000000000001 , 2.56 , 7.5,0,0
880.721 , 6.16 , 2.5300000000000002 , 6.74,0,0
880.784 , 6.43 , 2.22 , 8.0,0,0
880.8480000000001 , 6.01 , 2.37 , 7.390000000000001,0,0
880.9110000000001 , 5.67 , 1.6500000000000001 , 7.46,0,0
880.974 , 5.82 , 1.07 , 8.15,0,0
881.038 , 5.74 , 1.0 , 7.62,0,0
881.101 , 5.9 , 1.0 , 8.08,0,0
881.164 , 5.74 , 1.3 , 7.96,0,0
881.2280000000001 , 5.51 , 1.3800000000000001 , 7.43,0,0
881.291 , 5.55 , 1.34 , 8.19,0,0
881.354 , 5.24 , 1.42 , 7.390000000000001,0,0
881.418 , 5.67 , 1.34 , 8.0,0,0
881.481 , 5.4 , 1.53 , 7.390000000000001,0,0
881.544 , 5.47 , 1.3 , 7.5,0,0
881.607 , 5.55 , 1.23 , 7.890000000000001,0,0
881.671 , 5.59 , 1.42 , 7.62,0,0
881.734 , 5.78 , 1.84 , 7.54,0,0
881.797 , 5.36 , 1.61 , 8.120000000000001,0,0
881.861 , 6.05 , 1.72 , 7.5,0,0
881.924 , 6.43 , 2.34 , 7.58,0,0
881.988 , 6.24 , 2.6 , 7.73,0,0
882.051 , 6.24 , 2.49 , 7.62,0,0
882.114 , 6.2 , 1.9100000000000001 , 7.2700000000000005,0,0
882.178 , 6.2 , 2.11 , 7.46,0,0
882.242 , 6.09 , 2.64 , 6.890000000000001,0,0
882.306 , 6.05 , 2.18 , 7.58,0,0
882.369 , 5.7 , 1.8 , 6.97,0,0
882.432 , 5.7 , 2.07 , 7.24,0,0
882.496 , 5.97 , 2.5300000000000002 , 7.46,0,0
882.559 , 6.01 , 2.22 , 7.2700000000000005,0,0
882.623 , 6.3500000000000005 , 1.99 , 7.3500000000000005,0,0
882.686 , 6.28 , 2.49 , 7.54,0,0
882.749 , 6.01 , 2.5300000000000002 , 6.93,0,0
882.813 , 6.28 , 2.11 , 7.16,0,0
882.876 , 6.05 , 2.2600000000000002 , 7.43,0,0
882.939 , 6.13 , 2.34 , 7.66,0,0
883.003 , 5.86 , 1.99 , 7.08,0,0
883.066 , 6.16 , 1.9100000000000001 , 7.73,0,0
883.13 , 5.47 , 2.2600000000000002 , 7.2700000000000005,0,0
883.1940000000001 , 5.24 , 1.8800000000000001 , 7.96,0,0
883.2570000000001 , 5.47 , 1.9100000000000001 , 7.7700000000000005,0,0
883.32 , 5.47 , 1.8800000000000001 , 8.08,0,0
883.384 , 5.09 , 1.8 , 7.58,0,0
883.447 , 5.7 , 1.8800000000000001 , 8.540000000000001,0,0
883.51 , 5.4 , 2.07 , 8.040000000000001,0,0
883.573 , 5.51 , 1.45 , 7.890000000000001,0,0
883.6370000000001 , 5.82 , 1.53 , 8.120000000000001,0,0
883.702 , 5.17 , 1.8 , 7.5,0,0
883.765 , 5.63 , 1.3800000000000001 , 8.88,0,0
883.828 , 4.94 , 1.49 , 7.73,0,0
883.8870000000001 , 5.63 , 1.34 , 8.19,0,0
883.955 , 4.9 , 1.76 , 7.43,0,0
884.019 , 5.44 , 1.45 , 8.42,0,0
884.082 , 5.01 , 1.72 , 8.120000000000001,0,0
884.145 , 5.17 , 1.6500000000000001 , 7.8500000000000005,0,0
884.2090000000001 , 5.67 , 1.6500000000000001 , 8.540000000000001,0,0
884.272 , 5.24 , 1.53 , 7.46,0,0
884.336 , 5.4 , 1.6500000000000001 , 7.8500000000000005,0,0
884.399 , 4.98 , 1.8800000000000001 , 7.7700000000000005,0,0
884.462 , 5.09 , 1.53 , 7.96,0,0
884.5260000000001 , 5.32 , 1.53 , 8.040000000000001,0,0
884.589 , 5.13 , 1.49 , 7.5,0,0
884.653 , 5.63 , 1.3800000000000001 , 8.120000000000001,0,0
884.716 , 4.98 , 1.72 , 7.890000000000001,0,0
884.779 , 5.13 , 1.53 , 7.96,0,0
884.8430000000001 , 5.05 , 1.8 , 7.7700000000000005,0,0
884.9060000000001 , 5.74 , 1.45 , 8.92,0,0
884.969 , 5.63 , 1.57 , 8.31,0,0
885.032 , 5.24 , 1.6500000000000001 , 7.96,0,0
885.096 , 5.05 , 1.9100000000000001 , 7.8500000000000005,0,0
885.1610000000001 , 4.9 , 2.14 , 8.0,0,0
885.224 , 5.21 , 1.76 , 8.120000000000001,0,0
885.287 , 5.44 , 1.45 , 8.35,0,0
885.351 , 5.28 , 1.57 , 7.73,0,0
885.414 , 5.05 , 1.72 , 7.08,0,0
885.477 , 5.28 , 1.76 , 7.890000000000001,0,0
885.541 , 5.24 , 1.61 , 7.7700000000000005,0,0
885.604 , 5.59 , 1.45 , 7.8100000000000005,0,0
885.668 , 5.67 , 1.53 , 7.66,0,0
885.731 , 5.9 , 1.3800000000000001 , 7.7700000000000005,0,0
885.7950000000001 , 5.63 , 1.3800000000000001 , 7.69,0,0
885.8580000000001 , 5.55 , 1.42 , 7.66,0,0
885.921 , 5.4 , 1.42 , 7.46,0,0
885.985 , 5.4 , 1.57 , 7.7700000000000005,0,0
886.048 , 5.74 , 1.34 , 8.27,0,0
886.111 , 5.59 , 1.3 , 7.7700000000000005,0,0
886.1750000000001 , 5.97 , 1.42 , 7.92,0,0
886.239 , 5.59 , 1.68 , 7.73,0,0
886.302 , 5.78 , 1.49 , 7.7700000000000005,0,0
886.365 , 5.74 , 1.45 , 8.38,0,0
886.428 , 5.67 , 1.61 , 7.92,0,0
886.492 , 5.17 , 1.68 , 7.04,0,0
886.5550000000001 , 5.7 , 1.61 , 7.7700000000000005,0,0
886.618 , 5.09 , 1.84 , 7.66,0,0
886.682 , 5.17 , 1.6500000000000001 , 7.46,0,0
886.745 , 4.79 , 1.6500000000000001 , 7.66,0,0
886.809 , 5.21 , 1.68 , 7.96,0,0
886.8720000000001 , 5.67 , 1.3800000000000001 , 8.5,0,0
886.936 , 5.47 , 1.53 , 7.43,0,0
886.999 , 5.93 , 1.49 , 8.46,0,0
887.063 , 5.78 , 1.61 , 8.5,0,0
887.126 , 5.59 , 1.3 , 8.19,0,0
887.189 , 5.47 , 1.34 , 7.58,0,0
887.253 , 5.51 , 1.07 , 8.23,0,0
887.316 , 5.67 , 1.0 , 8.540000000000001,0,0
887.379 , 5.24 , 1.53 , 7.01,0,0
887.442 , 5.44 , 1.19 , 8.27,0,0
887.506 , 5.17 , 0.96 , 8.19,0,0
887.5690000000001 , 5.51 , 0.96 , 7.8500000000000005,0,0
887.633 , 5.17 , 1.1500000000000001 , 7.3100000000000005,0,0
887.696 , 5.67 , 0.88 , 8.84,0,0
887.76 , 5.09 , 0.88 , 7.62,0,0
887.823 , 5.51 , 0.34 , 7.73,0,0
887.8870000000001 , 5.67 , 0.5700000000000001 , 8.8,0,0
887.95 , 5.13 , 0.65 , 8.15,0,0
888.013 , 5.17 , 0.5 , 7.46,0,0
888.0790000000001 , 5.01 , 0.84 , 7.66,0,0
888.142 , 5.21 , 0.5700000000000001 , 8.61,0,0
888.205 , 4.98 , 0.5 , 8.19,0,0
888.269 , 4.86 , 0.61 , 7.66,0,0
888.332 , 5.01 , 0.54 , 8.19,0,0
888.395 , 5.13 , 0.5700000000000001 , 8.15,0,0
888.4590000000001 , 5.17 , 0.46 , 8.08,0,0
888.522 , 5.24 , 0.31 , 8.23,0,0
888.586 , 5.17 , 0.46 , 8.31,0,0
888.649 , 4.98 , 0.42 , 8.5,0,0
888.712 , 5.32 , 0.11 , 8.69,0,0
888.7760000000001 , 5.17 , 0.34 , 8.19,0,0
888.839 , 5.36 , 0.5 , 8.58,0,0
888.898 , 5.01 , 0.77 , 8.23,0,0
888.962 , 5.17 , 0.8 , 8.0,0,0
889.025 , 5.09 , 0.84 , 7.8500000000000005,0,0
889.089 , 5.13 , 0.61 , 8.46,0,0
889.152 , 5.24 , 0.38 , 8.46,0,0
889.215 , 5.21 , 0.38 , 8.19,0,0
889.279 , 5.09 , 0.84 , 7.7700000000000005,0,0
889.342 , 5.32 , 0.65 , 8.27,0,0
889.405 , 5.28 , 0.46 , 8.61,0,0
889.4680000000001 , 5.05 , 0.5700000000000001 , 8.19,0,0
889.534 , 4.94 , 0.31 , 8.23,0,0
889.597 , 5.01 , 0.23 , 8.19,0,0
889.66 , 5.17 , 0.08 , 8.540000000000001,0,0
889.724 , 5.09 , -0.04 , 8.84,0,0
889.787 , 4.71 , 0.19 , 8.19,0,0
889.85 , 4.67 , 0.15 , 7.96,0,0
889.914 , 4.67 , 0.27 , 8.23,0,0
889.977 , 4.86 , 0.27 , 8.84,0,0
890.04 , 5.01 , 0.04 , 8.8,0,0
890.1030000000001 , 4.86 , 0.34 , 7.890000000000001,0,0
890.167 , 5.28 , 0.23 , 8.61,0,0
890.23 , 4.86 , 0.15 , 8.65,0,0
890.294 , 4.9 , 0.46 , 8.46,0,0
890.357 , 5.01 , 0.92 , 8.23,0,0
890.421 , 5.44 , 0.65 , 8.15,0,0
890.484 , 5.36 , 0.84 , 8.23,0,0
890.548 , 5.55 , 0.88 , 8.19,0,0
890.611 , 5.01 , 0.84 , 7.7700000000000005,0,0
890.674 , 2.6 , 1.03 , 3.37,0,0
890.738 , 6.05 , 0.5700000000000001 , 15.01,0,0
890.801 , 4.79 , 4.63 , 6.32,0,0
890.864 , 7.96 , -1.8800000000000001 , 7.2,0,0
890.928 , 10.03 , -1.45 , 9.42,0,0
890.991 , 3.98 , 2.95 , 8.15,0,0
891.057 , 3.1 , 2.91 , 7.54,0,0
891.12 , 2.64 , 2.7600000000000002 , 7.69,0,0
891.183 , 6.09 , 1.9100000000000001 , 8.23,0,0
891.246 , 4.79 , 0.08 , 6.8100000000000005,0,0
891.3100000000001 , 9.0 , -0.5700000000000001 , 8.77,0,0
891.373 , 7.16 , 1.68 , 6.24,0,0
891.437 , 6.01 , 2.34 , 8.69,0,0
891.501 , 5.01 , 3.79 , 6.66,0,0
891.564 , 3.79 , 1.8800000000000001 , 8.31,0,0
891.628 , 5.05 , 0.65 , 7.46,0,0
891.691 , 5.7 , 0.8 , 7.73,0,0
891.755 , 5.47 , 1.57 , 8.120000000000001,0,0
891.818 , 5.93 , 2.11 , 8.08,0,0
891.8820000000001 , 6.13 , 1.34 , 8.38,0,0
891.945 , 6.7 , 1.0 , 8.58,0,0
892.009 , 6.24 , 1.3800000000000001 , 9.11,0,0
892.072 , 6.01 , 1.49 , 9.57,0,0
892.136 , 4.75 , 1.68 , 5.7,0,0
892.1990000000001 , 4.21 , 1.8800000000000001 , 3.9,0,0
892.263 , 3.9 , 2.22 , 3.75,0,0
892.326 , 4.0600000000000005 , 2.11 , 5.67,0,0
892.39 , 5.32 , 1.3 , 9.3,0,0
892.453 , 6.390000000000001 , 0.54 , 10.34,0,0
892.517 , 8.27 , 0.15 , 11.48,0,0
892.58 , 6.3500000000000005 , 0.04 , 9.26,0,0
892.644 , 5.47 , -0.04 , 6.55,0,0
892.707 , 5.82 , 0.88 , 6.93,0,0
892.77 , 4.82 , 2.41 , 7.08,0,0
892.8340000000001 , 4.33 , 3.18 , 7.66,0,0
892.897 , 5.97 , 2.14 , 7.92,0,0
892.96 , 6.32 , 1.72 , 8.42,0,0
893.024 , 5.97 , 1.57 , 7.390000000000001,0,0
893.087 , 6.05 , 0.6900000000000001 , 7.62,0,0
893.1510000000001 , 6.05 , 0.73 , 7.2700000000000005,0,0
893.214 , 6.01 , 0.77 , 7.8100000000000005,0,0
893.277 , 5.78 , 1.19 , 8.08,0,0
893.341 , 5.44 , 1.49 , 8.120000000000001,0,0
893.404 , 5.44 , 1.68 , 8.0,0,0
893.4680000000001 , 5.74 , 1.45 , 8.15,0,0
893.5310000000001 , 5.7 , 1.23 , 8.08,0,0
893.595 , 5.74 , 1.1500000000000001 , 7.8500000000000005,0,0
893.658 , 5.78 , 0.96 , 7.43,0,0
893.721 , 5.55 , 0.6900000000000001 , 8.0,0,0
893.785 , 5.78 , 0.6900000000000001 , 8.23,0,0
893.8480000000001 , 5.28 , 0.8 , 7.7700000000000005,0,0
893.9110000000001 , 5.47 , 0.5700000000000001 , 8.120000000000001,0,0
893.975 , 5.59 , 0.65 , 7.58,0,0
894.038 , 5.59 , 0.54 , 7.96,0,0
894.102 , 5.28 , 0.54 , 8.120000000000001,0,0
894.165 , 5.13 , 0.46 , 8.08,0,0
894.229 , 5.47 , 0.42 , 8.35,0,0
894.292 , 5.36 , 0.31 , 7.5,0,0
894.355 , 6.16 , 0.08 , 7.890000000000001,0,0
894.419 , 6.28 , 0.11 , 7.8100000000000005,0,0
894.482 , 6.2 , -0.08 , 7.7700000000000005,0,0
894.5450000000001 , 6.13 , 0.15 , 7.92,0,0
894.609 , 5.67 , 0.27 , 7.62,0,0
894.672 , 5.93 , -0.04 , 8.15,0,0
894.736 , 5.67 , 0.04 , 7.7700000000000005,0,0
894.799 , 5.67 , -0.08 , 7.73,0,0
894.863 , 6.05 , -0.04 , 8.040000000000001,0,0
894.926 , 6.16 , -0.11 , 7.54,0,0
894.989 , 5.97 , 0.0 , 8.15,0,0
895.053 , 5.7 , 0.19 , 7.8100000000000005,0,0
895.116 , 6.01 , 0.15 , 7.69,0,0
895.179 , 6.24 , 0.27 , 7.390000000000001,0,0
895.243 , 6.2 , 0.27 , 7.96,0,0
895.306 , 5.86 , 0.31 , 7.69,0,0
895.369 , 5.82 , 0.27 , 7.3100000000000005,0,0
895.433 , 6.32 , 0.34 , 7.7700000000000005,0,0
895.496 , 6.58 , 0.15 , 7.43,0,0
895.559 , 6.74 , 0.04 , 7.24,0,0
895.623 , 7.01 , 0.04 , 7.24,0,0
895.686 , 6.93 , -0.19 , 7.04,0,0
895.75 , 7.3500000000000005 , -0.27 , 7.390000000000001,0,0
895.813 , 7.2 , -0.27 , 7.04,0,0
895.8770000000001 , 7.62 , -0.23 , 7.24,0,0
895.94 , 7.58 , 0.08 , 7.62,0,0
896.003 , 6.62 , 0.46 , 6.43,0,0
896.067 , 7.04 , 0.27 , 7.54,0,0
896.13 , 6.2 , 0.6900000000000001 , 7.3100000000000005,0,0
896.193 , 6.28 , 0.5 , 7.12,0,0
896.2570000000001 , 6.390000000000001 , 0.54 , 7.2,0,0
896.32 , 6.58 , 0.54 , 7.12,0,0
896.383 , 6.78 , 0.38 , 6.890000000000001,0,0
896.447 , 7.16 , 0.15 , 7.2,0,0
896.51 , 7.12 , 0.23 , 7.5,0,0
896.5740000000001 , 6.7 , 0.23 , 7.2,0,0
896.6370000000001 , 6.74 , 0.31 , 7.66,0,0
896.701 , 6.05 , 0.65 , 7.2700000000000005,0,0
896.764 , 6.09 , 0.31 , 7.69,0,0
896.827 , 6.16 , -0.04 , 7.54,0,0
896.891 , 6.05 , -0.15 , 7.62,0,0
896.955 , 5.9 , -0.11 , 7.69,0,0
897.018 , 6.09 , -0.19 , 7.8500000000000005,0,0
897.081 , 6.01 , -0.15 , 7.73,0,0
897.145 , 5.93 , -0.11 , 7.890000000000001,0,0
897.208 , 5.78 , 0.08 , 8.040000000000001,0,0
897.272 , 5.32 , 0.19 , 7.92,0,0
897.335 , 5.51 , 0.04 , 8.15,0,0
897.398 , 5.44 , 0.0 , 8.31,0,0
897.462 , 5.32 , -0.08 , 8.120000000000001,0,0
897.525 , 5.21 , -0.08 , 8.31,0,0
897.589 , 5.05 , -0.04 , 8.77,0,0
897.652 , 4.94 , -0.19 , 8.540000000000001,0,0
897.715 , 5.05 , -0.42 , 8.46,0,0
897.779 , 5.01 , -0.27 , 8.69,0,0
897.842 , 4.67 , -0.19 , 8.73,0,0
897.905 , 4.4 , -0.15 , 8.61,0,0
897.9680000000001 , 4.48 , -0.11 , 8.92,0,0
898.0310000000001 , 4.25 , -0.08 , 8.77,0,0
898.095 , 4.48 , -0.19 , 8.8,0,0
898.158 , 4.5600000000000005 , -0.15 , 8.92,0,0
898.222 , 4.5200000000000005 , -0.19 , 8.84,0,0
898.285 , 4.5200000000000005 , -0.11 , 8.84,0,0
898.35 , 4.17 , 0.08 , 8.77,0,0
898.413 , 4.44 , 0.11 , 8.73,0,0
898.477 , 4.48 , 0.34 , 8.77,0,0
898.54 , 4.44 , 0.38 , 8.61,0,0
898.6030000000001 , 4.5200000000000005 , 0.38 , 8.65,0,0
898.667 , 4.63 , 0.5700000000000001 , 8.5,0,0
898.73 , 4.79 , 0.73 , 8.5,0,0
898.793 , 4.86 , 0.96 , 8.38,0,0
898.857 , 4.98 , 1.19 , 8.23,0,0
898.9200000000001 , 5.09 , 1.49 , 8.0,0,0
